SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
2,23-Dec-14,22-Dec-15,72,1201,0,548.2,5000041024,1990,4,,Automobile,1295,TOYOTA,Private,
0,12-Jul-16,11-Jul-17,14,1201,0,670.05,5000041026,1981,5,0,Automobile,1590,SUZUKI,Private,
0,05-Jul-14,04-Jul-15,14,1201,200000,3164.45,5000041026,1981,5,0,Automobile,1590,SUZUKI,Private,
0,21-Apr-18,20-Apr-19,18,1202,0,726.1,5000041025,1991,4,5,Pick-up,2446,TOYOTA,Own Goods,
0,21-Apr-17,20-Apr-18,11,1202,230000,2949.23,5000041025,1991,4,5,Pick-up,2446,TOYOTA,Own Goods,
0,15-Apr-16,14-Apr-17,11,1202,230000,3171.04,5000041025,1991,4,5,Pick-up,2446,TOYOTA,Own Goods,
0,10-Apr-15,09-Apr-16,11,1202,230000,2806.56,5000041025,1991,4,5,Pick-up,2446,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,11,1201,940000,13891.89,5000041030,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,11,1201,940000,11444.69,5000041030,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,11,1201,940000,11444.69,5000041030,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,11,1201,940000,11444.69,5000041030,2009,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-17,07-Jul-18,11,1201,280000,3692.69,5000041034,2003,4,,Automobile,1988,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,11,1201,280000,3902.43,5000041034,2003,4,,Automobile,1988,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,11,1201,280000,3857.33,5000041034,2003,4,,Automobile,1988,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,11,1201,280000,3857.33,5000041034,2003,4,,Automobile,1988,TOYOTA,Private,
1,16-Nov-17,15-Nov-18,1,1201,0,541.3,5000041038,1983,4,,Automobile,1290,TOYOTA,Private,
1,16-Nov-16,15-Nov-17,1,1201,0,541.3,5000041038,1983,4,,Automobile,1290,TOYOTA,Private,
1,16-Nov-15,15-Nov-16,1,1201,100000,1154.4,5000041038,1983,4,,Automobile,1290,TOYOTA,Private,
1,16-Nov-14,15-Nov-15,1,1201,100000,1221.2,5000041038,1983,4,,Automobile,1290,TOYOTA,Private,
1,29-Oct-15,28-Oct-16,96,1201,0,548.2,5000034560,1982,4,,Automobile,963,ZZ,Private,
1,29-Oct-14,28-Oct-15,96,1201,0,543.2,5000034560,1982,4,,Automobile,963,ZZ,Private,
0,22-Jul-17,21-Jul-18,80,1202,1089258.7,34388.9,5000034759,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-16,21-Jul-17,80,1202,1089258.7,34388.9,5000034759,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-15,21-Jul-16,80,1202,1089258.7,33930.5,5000034759,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-14,21-Jul-15,80,1202,1089258.7,33984.31,5000034759,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-17,21-Jul-18,80,1202,620000,20243.08,5000034771,2009,1,96,Truck,0,IVECO,Own Goods,
0,22-Jul-16,21-Jul-17,80,1202,620000,20243.08,5000034771,2009,1,96,Truck,0,IVECO,Own Goods,
0,22-Jul-15,21-Jul-16,80,1202,620000,20249.98,5000034771,2009,1,96,Truck,0,IVECO,Own Goods,
0,22-Jul-14,21-Jul-15,80,1202,620900,20307.19,5000034771,2009,1,96,Truck,0,IVECO,Own Goods,15818
0,08-Jul-17,07-Jul-18,17,1202,1632477,14137.11,5000037423,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,68413.24
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13177.32,5000037423,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13184.22,5000037423,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,13999.14,5000037423,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,17988.35,5000037424,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13177.32,5000037424,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13184.22,5000037424,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,13999.14,5000037424,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,14137.11,5000037425,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13177.32,5000037425,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13184.22,5000037425,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,13999.14,5000037425,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,15099.92,5000037426,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13992.24,5000037426,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13999.14,5000037426,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,14814.06,5000037426,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,14137.11,5000037428,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,21000
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13177.32,5000037428,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13184.22,5000037428,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,13999.14,5000037428,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,14137.11,5000037429,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13177.32,5000037429,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13184.22,5000037429,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,13999.14,5000037429,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,17,1202,1632477,15099.92,5000037430,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-16,07-Jul-17,16,1202,1632477.57,13992.24,5000037430,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-15,07-Jul-16,14,1202,1632477.57,13999.14,5000037430,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-14,07-Jul-15,14,1202,1632477.57,14814.06,5000037430,2007,1,338.9,Truck,13798,TRAKKER,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,1000000,11385.8,5000037645,2006,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,1000000,11947.1,5000037645,2006,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,1000000,11954,5000037645,2006,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,1000000,11954,5000037645,2006,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,322500,4160.47,5000037646,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,322500,4341.49,5000037646,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,322500,4348.39,5000037646,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,322500,4348.39,5000037646,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037647,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,360000,4762.46,5000037647,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,360000,4769.36,5000037647,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,360000,4769.36,5000037647,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037649,2000,4,7,Pick-up,2500,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037650,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,360000,4762.46,5000037650,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,360000,4769.36,5000037650,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,360000,4769.36,5000037650,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,400000,4986.98,5000037651,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,400000,5211.5,5000037651,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,400000,5218.4,5000037651,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,5218.4,5000037651,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,400000,4986.98,5000037652,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,400000,5211.5,5000037652,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,400000,5218.4,5000037652,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,5218.4,5000037652,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037653,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,360000,4762.46,5000037653,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,360000,4769.36,5000037653,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,360000,4769.36,5000037653,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037657,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,360000,4762.46,5000037657,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,360000,4769.36,5000037657,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,360000,4769.36,5000037657,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,550000,6586.69,5000037658,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,154445
0,08-Jul-16,07-Jul-17,11,1202,550000,6895.4,5000037658,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,42000
0,08-Jul-15,07-Jul-16,11,1202,550000,6902.3,5000037658,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,550000,6902.3,5000037658,2000,4,7,Pick-up,2779,TOYOTA,Own Goods,27830
0,08-Jul-17,07-Jul-18,11,1202,390000,4880.33,5000037663,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,390000,5099.24,5000037663,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,390000,5106.14,5000037663,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,390000,5106.14,5000037663,2002,4,7,Pick-up,2835,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,322500,4160.47,5000037665,2000,4,7,Pick-up,2499,ISUZU,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,322500,4341.49,5000037665,2000,4,7,Pick-up,2499,ISUZU,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,322500,4348.39,5000037665,2000,4,7,Pick-up,2499,ISUZU,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,322500,4348.39,5000037665,2000,4,7,Pick-up,2499,ISUZU,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,360000,4560.39,5000037666,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,360000,4762.46,5000037666,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,360000,4769.36,5000037666,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,360000,4769.36,5000037666,2000,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Jul-17,07-Jul-18,15,1201,400000,19262.37,5000037685,1989,8,,Station Wagones,2237,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,15,1201,400000,17760.08,5000037685,1989,8,,Station Wagones,2237,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,15,1201,400000,20638.09,5000037685,1989,8,,Station Wagones,2237,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,3,1201,245000,9240.74,5000037685,1989,8,,Station Wagones,2237,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,3,1201,40000,2742.64,5000037692,1989,4,,Automobile,2237,TOYOTA,Private,180750
0,08-Jul-14,07-Jul-15,3,1201,125000,4427.02,5000037696,1991,8,,Station Wagones,4230,MITSUBISHI,Private,
0,08-Jul-17,07-Jul-18,15,1201,330000,13181.93,5000037713,1997,8,,Station Wagones,4230,NISSAN,Private,
0,08-Jul-16,07-Jul-17,15,1201,330000,12034.07,5000037713,1997,8,,Station Wagones,4230,NISSAN,Private,13970
0,08-Jul-15,07-Jul-16,15,1201,330000,13917.27,5000037713,1997,8,,Station Wagones,4230,NISSAN,Private,
0,08-Jul-14,07-Jul-15,3,1201,230000,12131.06,5000037713,1997,8,,Station Wagones,4230,NISSAN,Private,85760
0,08-Jul-17,07-Jul-18,15,1201,350000,12759.77,5000037716,2001,4,,Automobile,1299,MITSUBISHI,Private,4600
0,08-Jul-16,07-Jul-17,15,1201,350000,13390.91,5000037716,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-15,07-Jul-16,15,1201,350000,12568.79,5000037716,2001,4,,Automobile,1299,MITSUBISHI,Private,6400
0,08-Jul-14,07-Jul-15,3,1201,185000,4739.44,5000037716,2001,4,,Automobile,1299,MITSUBISHI,Private,179992.26
0,08-Jul-14,07-Jul-15,3,1201,320000,10497.25,5000037718,2004,4,,Automobile,1299,TOYOTA,Private,31000
0,08-Jul-17,07-Jul-18,15,1201,400000,12171.31,5000037719,2004,4,,Automobile,1299,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,15,1201,400000,11789.45,5000037719,2004,4,,Automobile,1299,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,15,1201,400000,13676.3,5000037719,2004,4,,Automobile,1299,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,3,1201,320000,9840.64,5000037719,2004,4,,Automobile,1299,TOYOTA,Private,5750
0,08-Jul-14,07-Jul-15,3,1201,23000,1080.53,5000037720,2009,1,,Motor-cycle,1200,SUZUKI,Private,
0,08-Jul-17,07-Jul-18,15,1201,35000,1796.675,5000037721,2009,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-16,07-Jul-17,15,1201,35000,1459.375,5000037721,2009,1,,Motor-cycle,185,SUZUKI,Private,9000
0,08-Jul-15,07-Jul-16,15,1201,35000,1478.73,5000037721,2009,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-14,07-Jul-15,3,1201,22644,1068.99,5000037721,2009,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-15,07-Jul-16,3,1202,450000,8973.1,5000037726,1989,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1201,250000,11808.21,5000037726,1989,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1201,53000,3656.99,5000037730,1989,4,,Station Wagones,4230,TOYOTA,Private,
0,08-Jul-17,07-Jul-18,3,1202,800000,11218.91,5000037732,1995,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,800000,10722.47,5000037732,1995,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,3,1202,800000,11012.81,5000037732,1995,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1201,140000,6988.79,5000037732,1995,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,15,1201,350000,13058.97,5000037735,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-16,07-Jul-17,15,1201,350000,8911.54,5000037735,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-15,07-Jul-16,15,1201,350000,8098.51,5000037735,2001,4,,Automobile,1299,MITSUBISHI,Private,4200
0,08-Jul-14,07-Jul-15,3,1201,185000,8830.84,5000037735,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-17,07-Jul-18,15,1201,250000,14487.19,5000037737,1989,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,15,1201,250000,9466.06,5000037737,1989,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,15,1201,250000,8849.99,5000037737,1989,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,3,1201,75000,4788.44,5000037737,1989,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-17,07-Jul-18,3,1202,335000,5579.01,5000037740,1992,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,335000,5544.53,5000037740,1992,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,3,1202,335000,5734.67,5000037740,1992,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1201,190000,5454.43,5000037740,1992,4,7,Pick-up,4164,TOYOTA,Own Goods,8500
0,08-Jul-17,07-Jul-18,15,1201,800000,43687.15,5000037744,1995,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,15,1201,800000,37666.45,5000037744,1995,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,15,1201,800000,33648.25,5000037744,1995,9,,Automobile,4164,TOYOTA,Private,156500
0,08-Jul-14,07-Jul-15,3,1201,200000,10081.52,5000037744,1995,9,,Automobile,4164,TOYOTA,Private,17250
0,08-Jul-17,07-Jul-18,15,1201,35000,1679.855,5000037746,2004,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-16,07-Jul-17,15,1201,35000,1622.755,5000037746,2004,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-15,07-Jul-16,15,1201,35000,1648.55,5000037746,2004,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-14,07-Jul-15,3,1201,23000,1201.56,5000037746,2004,1,,Motor-cycle,185,SUZUKI,Private,
0,08-Jul-17,07-Jul-18,15,1201,700000,23417.755,5000037753,2000,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-16,07-Jul-17,15,1201,700000,22681.615,5000037753,2000,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-15,07-Jul-16,15,1201,700000,25941.41,5000037753,2000,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-14,07-Jul-15,3,1201,230000,7075.61,5000037753,2000,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-17,07-Jul-18,15,1201,350000,12002.79,5000037755,2001,4,,Automobile,1299,MITSUBISHI,Private,25000
0,08-Jul-16,07-Jul-17,15,1201,350000,10842.34,5000037755,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-15,07-Jul-16,15,1201,350000,12568.79,5000037755,2001,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-14,07-Jul-15,3,1201,185000,6785.14,5000037755,2001,4,,Automobile,1299,MITSUBISHI,Private,
2,10-Dec-17,09-Dec-18,98,1201,0,541.3,5000033166,1987,4,,Automobile,1290,TOYOTA,Private,
2,10-Dec-16,09-Dec-17,98,1201,95000,1185.5,5000033166,1987,4,,Automobile,1290,TOYOTA,Private,
2,10-Dec-15,09-Dec-16,98,1201,95000,1192.4,5000033166,1987,4,,Automobile,1290,TOYOTA,Private,
2,10-Dec-14,09-Dec-15,98,1201,95000,1192.4,5000033166,1987,4,,Automobile,1290,TOYOTA,Private,
1,15-Oct-15,14-Oct-16,2,1201,68000,1520.56,5000033173,1983,4,,Automobile,1295,TOYOTA,Private,
1,15-Oct-14,14-Oct-15,2,1201,68000,1520.56,5000033173,1983,4,,Automobile,1295,TOYOTA,Private,
1,28-Oct-15,27-Oct-16,4,1202,327000,2622.09,5000035369,2000,4,10,Pick-up,2779,TOYOTA,Own Goods,
1,28-Oct-14,27-Oct-15,4,1202,327000,2622.09,5000035369,2000,4,10,Pick-up,2779,TOYOTA,Own Goods,
0,05-Apr-15,04-Apr-16,14,1202,400000,15372.82,5000035428,1993,1,168,Truck,13798,IVECO,General Cartage,
0,08-Jul-17,07-Jul-18,11,1202,500000,7210.05,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,3,1202,800000,45991.87,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,40151.96
0,08-Jul-16,07-Jul-17,11,1202,500000,7504.05,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,800000,20373.93,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,219914
0,08-Jul-15,07-Jul-16,3,1202,800000,16557.51,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,450000,5707.45,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,6609.15,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1202,205000,6058.38,5000036244,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,500000,7210.05,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,3,1202,800000,29299.97,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,400000,6381.45,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,800000,25303.48,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,65300
0,08-Jul-15,07-Jul-16,3,1202,800000,16557.51,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,450000,5707.45,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,6609.15,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1202,205000,6058.38,5000036245,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,33895
0,08-Jul-17,07-Jul-18,11,1202,500000,7210.05,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,3,1202,800000,27585.53,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,40250
0,08-Jul-16,07-Jul-17,11,1202,400000,6381.45,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,800000,21010,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,3,1202,800000,17070.47,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,450000,5707.45,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,6609.15,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1202,205000,8266.56,5000036246,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,112010
0,08-Jul-17,07-Jul-18,11,1202,500000,7210.05,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,3,1202,800000,29299.97,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,400000,6381.45,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-16,07-Jul-17,3,1202,800000,20373.93,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,166965.6
0,08-Jul-15,07-Jul-16,3,1202,800000,16557.51,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,450000,5707.45,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,6609.15,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-14,07-Jul-15,3,1202,210000,6144.68,5000036247,2001,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,500000,7459.75,5000036248,2005,2,136,Truck,13798,ORAL,Own Goods,17695.1
0,08-Jul-16,07-Jul-17,11,1202,500000,7753.75,5000036248,2005,2,136,Truck,13798,ORAL,Own Goods,
0,08-Jul-15,07-Jul-16,11,1202,450000,7170.45,5000036248,2005,2,136,Truck,13798,ORAL,Own Goods,
0,08-Jul-14,07-Jul-15,11,1202,400000,6609.15,5000036248,2005,2,136,Truck,13798,ORAL,Own Goods,
0,08-Jul-17,07-Jul-18,11,1202,500000,7459.75,5000036249,2005,2,136,Truck,13798,ORAL,Own Goods,
0,08-Jul-16,07-Jul-17,11,1202,500000,7753.75,5000036249,2005,2,136,Truck,13798,ORAL,Own Goods,
